,breed,tweet_id,timestamp,source,text,name,doggo,floofer,pupper,puppo,favorite_count,retweet_count,rating
1591,basset,732375214819057664,1463461232,iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be.  would pat on head approvingly ,Kyle,1,0,0,0,8715,2789,1.1
1592,Saint_Bernard,728409960103686147,1462515842,iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af.  v petable ,Wallace,0,0,0,0,5300,2227,1.0
1593,Pomeranian,728035342121635841,1462426526,iPhone,This is all I want in my life.  for super sleepy pupper ,all,0,0,1,0,4887,1846,1.2
1594,toy_poodle,726935089318363137,1462164205,iPhone,This is Sprout. He's just precious af.  I'd do anything for Sprout ,Sprout,0,0,0,0,7404,2707,1.2
1595,pug,724004602748780546,1461465523,iPhone,This is Luther. He saw a ghost. Spooked af.  hang in there pupper ,Luther,0,0,1,0,4497,1756,1.1
1596,chow,723688335806480385,1461390119,iPhone,This is Reginald. He starts screaming at random.  cuddly af ,Reginald,0,0,0,0,8313,3285,1.2
1597,soft-coated_wheaten_terrier,719367763014393856,1460360014,iPhone,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both  ,Sid,0,0,0,0,2985,814,1.1
1598,Boston_bull,718460005985447936,1460143588,iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical.  would so pet ,Bowie,0,0,0,0,2902,590,0.9
1599,Chihuahua,715009755312439296,1459320984,iPhone,This is Siba. She's remarkably mobile. Very sleepy as well.  would happily transport ,Siba,0,0,0,0,4483,1373,1.2
1600,malamute,713175907180089344,1458883761,iPhone,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af  for both ,Opie,0,0,0,0,4799,1606,1.0
1601,Great_Pyrenees,712438159032893441,1458707868,iPhone,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall.  would pat head approvingly ,Kane,0,0,0,0,5721,1723,1.1
1602,kuvasz,711998809858043904,1458603119,iPhone,RT @twitter: @dog_rates Awesome Tweet! . Would Retweet. #LoveTwitter ,0,0,0,0,0,0,137,1.2
1603,Ibizan_hound,711732680602345472,1458539669,iPhone,I want to hear the joke this dog was just told.  ,0,0,0,0,0,9604,4564,1.0
1604,Pembroke,710844581445812225,1458327929,iPhone,This is Staniel. His selfie game is strong af.  I'd snapchat with Staniel ,Staniel,0,0,0,0,2741,763,1.0
1605,Rottweiler,709042156699303936,1457898198,iPhone,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart  ,Klevin,0,0,0,0,5136,1829,0.9
1606,German_short-haired_pointer,708711088997666817,1457822865,iPhone,This is Smokey. He really likes tennis balls.  ,Smokey,0,0,0,0,2745,811,1.1
1607,basenji,708349470027751425,1457736648,iPhone,This is River. He's changing the trumpet game. Innovative af.  such a good boy ,River,0,0,0,0,2515,816,1.1
1608,kuvasz,707420581654872064,1457515184,iPhone,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee  ,Keurig,0,0,0,0,2456,774,0.4
1609,Chihuahua,706644897839910912,1457330247,iPhone,Meet Shadow. She's tired of the responsibilities associated with being a dog. No longer strives to attain ball.  ,Shadow,0,0,0,0,2777,1211,0.9
1610,Labrador_retriever,705786532653883392,1457125596,iPhone,"Seriously, add us 🐶  for sad wet pupper ",0,0,0,1,0,2097,587,1.1
1611,Chesapeake_Bay_retriever,705223444686888960,1456991346,iPhone,This is Bode. He's a heavy sleeper.  ,Bode,0,0,0,0,2781,886,0.9
1612,Chihuahua,704761120771465216,1456881119,iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce.  ,0,0,0,1,0,7167,3210,1.3
1613,schipperke,700890391244103680,1455958265,iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns.  ,Chet,0,0,0,0,2402,640,1.1
1614,Norwegian_elkhound,700505138482569216,1455866414,iPhone,This is Kaia. She's just cute as hell.  I'd kill for Kaia ,Kaia,0,0,0,0,2452,633,1.2
1615,Pomeranian,700462010979500032,1455856132,iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed.  ,Murphy,0,0,0,0,4480,2003,0.6
1616,Italian_greyhound,700151421916807169,1455782081,iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy.  ,0,0,0,1,0,2423,738,1.1
1617,whippet,697575480820686848,1455167929,iPhone,This is Ole. He's not sure how to gravity.  ,Ole,0,0,0,0,2211,561,0.8
1618,toy_poodle,696754882863349760,1454972283,iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh.  ,Reptar,0,0,0,0,1587,392,1.0
1619,Chesapeake_Bay_retriever,696713835009417216,1454962497,iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful.  stay strong pupper ,Trevith,0,0,1,0,2572,734,0.9
1620,Pomeranian,694356675654983680,1454400506,iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af.  ",0,0,0,1,0,1631,323,1.0
1621,Pekinese,694183373896572928,1454359188,iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear.  ,Lola,0,0,0,0,3184,1031,0.9
1622,Labrador_retriever,689977555533848577,1453356443,iPhone,Happy Wednesday here's a pup wearing a beret.  please enjoy ,0,0,0,0,0,1474,493,1.2
1623,cocker_spaniel,689599056876867584,1453266201,iPhone,Here we see 33 dogs posing for a picture. All get  for superb cooperation ,0,0,0,0,0,12598,6141,1.1
1624,Great_Dane,687312378585812992,1452721015,iPhone,"""You got any games on your phone""  for invasive brown Dalmatian pupper ",0,0,0,1,0,4706,2117,0.7
1625,chow,684914660081053696,1452149354,iPhone,"""Hello yes I'll just get one of each color thanks""  for all ",0,0,0,0,0,3784,1633,1.2
1626,Mexican_hairless,683849932751646720,1451895503,iPhone,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble.  still petable ,Jiminy,0,0,0,0,2834,1097,0.5
1627,Eskimo_dog,683078886620553216,1451711672,iPhone,Here we see a nifty leaping pupper. Feet look deadly. Sad that the holidays are over.  undeniably huggable ,0,0,0,1,0,2140,624,0.9
1628,Chihuahua,682962037429899265,1451683813,iPhone,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter  ,Darrel,0,0,0,0,40083,18669,1.0
1629,Lakeland_terrier,682303737705140231,1451526862,iPhone,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt.  gotta buckle up pup ,Todo,0,0,0,0,3335,1114,0.9
1630,Labrador_retriever,681339448655802368,1451296957,iPhone,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways.  ,Asher,0,0,0,0,10046,4524,0.9
1631,Shih-Tzu,680070545539371008,1450994427,TweetDeck,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be.  ,Emmie,0,0,0,0,2772,972,0.9
1632,West_Highland_white_terrier,679729593985699840,1450913138,iPhone,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet.  ,Hunter,0,0,0,0,2330,919,0.8
1633,schipperke,679062614270468097,1450754118,iPhone,This is Chompsky. He lives up to his name.  ,Chompsky,0,0,0,0,18449,9152,1.1
1634,Bedlington_terrier,678399652199309312,1450596055,iPhone,This made my day.  please enjoy ,0,0,0,0,0,61540,30355,1.2
1635,Shih-Tzu,677557565589463040,1450395286,iPhone,Reckless pupper here. Not even looking at road. Absolute menace. No regard for fellow pupper lives.  still cute ,0,0,0,1,0,2623,1295,1.0
1636,kelpie,677328882937298944,1450340764,iPhone,This is Derek. All the dogs adore Derek. He's a great guy.  really solid pup ,Derek,0,0,0,0,3888,1660,1.0
1637,Doberman,676613908052996102,1450170301,iPhone,This is the saddest/sweetest/best picture I've been sent.  😢🐶 ,the,0,0,0,0,1157,213,1.2
1638,Boston_bull,676582956622721024,1450162921,iPhone,"Meet Vinnie. He's having fun while being safe. Well not a lot of fun, but definitely safe, and that's important  ",Vinnie,0,0,0,0,1291,309,0.8
1639,Yorkshire_terrier,676575501977128964,1450161144,iPhone,This pupper is very passionate about Christmas. Wanted to give the tree a hug. So cute.  ,0,0,0,1,0,2767,1242,0.8
1640,toy_poodle,676263575653122048,1450086775,iPhone,All this pupper wanted to do was go skiing. No one told him about the El Niño. Poor pupper.  maybe next year ,0,0,0,1,0,2208,599,1.0
1641,Staffordshire_bullterrier,675707330206547968,1449954156,iPhone,We've got ourselves a battle here. Watch out Reggie.  ,0,0,0,0,0,2119,758,1.1
1642,golden_retriever,675354435921575936,1449870019,Client,Everyone needs to watch this.  ,0,0,0,0,0,34766,18700,1.3
1643,standard_poodle,675166823650848770,1449825289,iPhone,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero.  inspirational dog ,Arnold,0,0,0,0,3842,1764,1.0
1644,Cardigan,675146535592706048,1449820452,iPhone,This is Coops. He's yelling at the carpet. Not very productive Coops.  ,Coops,0,0,0,0,1272,342,0.7
1645,golden_retriever,675015141583413248,1449789125,iPhone,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome?  revolutionary pup ,Moe,0,0,0,0,2863,1303,1.0
1646,basset,674644256330530816,1449700699,iPhone,When you see sophomores in high school driving.  ,0,0,0,0,0,1083,299,1.1
1647,Shih-Tzu,674436901579923456,1449651262,iPhone,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though.  ,Bailey,0,0,0,0,1176,423,0.9
1648,schipperke,673919437611909120,1449527889,iPhone,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper.  ,Obie,0,0,1,0,1231,392,1.1
1649,soft-coated_wheaten_terrier,673906403526995968,1449524781,iPhone,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur.  ,0,0,0,0,0,3353,1777,0.3
1650,golden_retriever,673583129559498752,1449447707,iPhone,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks.  ,Sandy,0,0,0,0,1247,396,1.1
1651,Chihuahua,673342308415348736,1449390291,iPhone,This is Django. He's a skilled assassin pupper.  ,Django,0,0,1,0,1330,638,1.0
1652,basset,672980819271634944,1449304105,iPhone,Extraordinary dog here. Looks large. Just a head. No body. Rather intrusive.  would still pet ,0,0,0,0,0,1888,1063,0.5
1653,Chihuahua,672538107540070400,1449198554,iPhone,Meet Darby. He's a Fiscal Tutankhamen Waxbeard. Really likes steak.  ,Darby,0,0,0,0,1074,400,0.7
1654,golden_retriever,672125275208069120,1449100127,iPhone,This is just impressive I have nothing else to say.  ,just,0,0,0,0,2522,1229,1.1
1655,toy_poodle,672082170312290304,1449089850,iPhone,This is Patch. He wants to be a Christmas tree.  ,Patch,0,0,0,0,987,394,1.1
1656,Irish_wolfhound,671735591348891648,1449007219,iPhone,This is Oscar. He's ready for Christmas.  ,Oscar,0,0,0,0,1513,804,1.1
1657,Chihuahua,671122204919246848,1448860977,iPhone,Two miniature golden retrievers here. Webbed paws. Don't walk very efficiently. Can't catch a tennis ball. s ,0,0,0,0,0,3666,2716,0.4
1658,Chihuahua,670822709593571328,1448789571,iPhone,Can't do better than this lol.  for the owner ,0,0,0,0,0,635,104,1.0
1659,toy_poodle,670792680469889025,1448782412,iPhone,This is Antony. He's a Sheraton Tetrahedron. Skips awkwardly. Doesn't look when he crosses the road (reckless).  ,Antony,0,0,0,0,873,295,0.7
1660,Pembroke,670786190031921152,1448780864,iPhone,This is Creg. You offered him a ride to work but you're late and you just missed his exit.  ,Creg,0,0,0,0,630,216,0.8
1661,basenji,670435821946826752,1448697330,iPhone,Two unbelievably athletic dogs here. Great form. Perfect execution.  for both ,0,0,0,0,0,1098,562,1.0
1662,Chesapeake_Bay_retriever,670434127938719744,1448696926,iPhone,Meet Hank and Sully. Hank is very proud of the pumpkin they found and Sully doesn't give a shit.  and  ,Hank,0,0,0,0,1476,695,1.1
1663,giant_schnauzer,670433248821026816,1448696717,iPhone,This is Sam. He's trying to escape the inordinate monotony of conforming to everyday status quo.  ,Sam,0,0,0,0,337,121,1.0
1664,toy_terrier,670427002554466305,1448695227,iPhone,This is a Deciduous Trimester mix named Spork. Only 1 ear works. No seat belt. Incredibly reckless.  still cute ,a,0,0,0,0,541,175,0.9
1665,borzoi,670040295598354432,1448603029,iPhone,😂😂😂  for the dog and the owner ,0,0,0,0,0,790,117,1.0
1666,golden_retriever,669625907762618368,1448504232,iPhone,This is Penny. She's having fun AND being safe.  very responsible pup ,Penny,0,0,0,0,3707,1930,1.2
1667,Pembroke,669353438988365824,1448439270,iPhone,This is Tessa. She is also very pleased after finally meeting her biological father.  ,Tessa,0,0,0,0,676,277,1.0
1668,Cardigan,669324657376567296,1448432408,iPhone,Meet Ralf. He's a miniature Buick DiCaprio. Can float (whoa). Loves to beach. Snazzy green vest.  I'd hug Ralf ,Ralf,0,0,0,0,516,221,1.1
1669,English_springer,668994913074286592,1448353791,iPhone,Two gorgeous pups here. Both have cute fake horns(adorable). Barn in the back looks on fire.  would pet rly well ,0,0,0,0,0,462,251,0.5
1670,Chihuahua,668986018524233728,1448351670,iPhone,This is Ruby. She's a Bimmington Fettuccini. One ear works a lil better than other. Looks startled. Cool carpet  ,Ruby,0,0,0,0,576,181,0.9
1671,Chesapeake_Bay_retriever,668960084974809088,1448345487,iPhone,Meet Jaycob. He got scared of the vacuum. Hide &amp; seek champ. Almost better than Kony. Solid shampoo selection.  ,Jaycob,0,0,0,0,741,257,1.0
1672,pug,668641109086707712,1448269437,iPhone,Meet Hanz. He heard some thunder.  ,Hanz,0,0,0,0,1129,569,1.0
1673,groenendael,668625577880875008,1448265734,iPhone,This is Maks. Maks just noticed something wasn't right.  ,Maks,0,0,0,0,413,140,1.0
1674,Labrador_retriever,668480044826800133,1448231037,iPhone,Say hello to DayZ. She is definitely stuck on that stair. Just looking for someone to help her.  I would help ,DayZ,0,0,0,0,483,159,1.1
1675,boxer,667915453470232577,1448096428,iPhone,Meet Otis. He is a Peruvian Quartzite. Pic sponsored by Planters. Ears on point. Killer sunglasses.  ily Otis ,Otis,0,0,0,0,218,58,1.0
1676,miniature_pinscher,667878741721415682,1448087675,iPhone,This is Tedrick. He lives on the edge. Needs someone to hit the gas tho. Other than that he's a baller. 10&amp; ,Tedrick,0,0,0,0,406,126,0.2
1677,Chihuahua,667806454573760512,1448070440,iPhone,This is Filup. He is overcome with joy after finally meeting his father.  ,Filup,0,0,0,0,1091,527,1.0
1678,vizsla,667550904950915073,1448009512,Client,"RT @dogratingrating: Exceptional talent. Original humor. Cutting edge, Nova Scotian comedian.  ",0,0,0,0,0,0,37,1.2
1679,Rottweiler,666996132027977728,1447877244,iPhone,This is Carll. He wants to be a donkey. But also a soccer star. Dreams big.  ,Carll,0,0,0,0,252,101,1.0
1680,miniature_pinscher,666776908487630848,1447824977,iPhone,This is Josep. He is a Rye Manganese mix. Can drive w eyes closed. Very irresponsible. Menace on the roadways.  ,Josep,0,0,0,0,361,180,0.5
1681,Irish_terrier,666430724426358785,1447742441,iPhone,Oh boy what a pup! Sunglasses take this one to the next level. Weirdly folds front legs. Pretty big.  ,0,0,0,0,0,322,202,0.6
1682,Newfoundland,666337882303524864,1447720305,iPhone,This is an extremely rare horned Parthenon. Not amused. Wears shoes. Overall very nice.  would pet aggressively ,an,0,0,0,0,201,95,0.9
1683,golden_retriever,882045870035918850,1499145497,iPhone,"This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired.  rest easy Koko ",Koko,0,0,0,0,29605,5091,1.3
1684,Bouvier_des_Flandres,861288531465048066,1494196562,iPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU.  ,0,0,0,0,0,17775,4414,1.3
1685,standard_poodle,851224888060895234,1491797202,iPhone,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af.  happy travels ",Snoop,0,0,0,0,21833,6243,1.3
1686,Shetland_sheepdog,844979544864018432,1490308197,iPhone,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a . We're all very proud of you, Toby ",0,0,0,0,0,14552,2855,1.3
1687,Labrador_retriever,842765311967449089,1489780282,iPhone,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek.  click the link to help Indie

 ",Indie,0,0,0,0,7232,1418,1.2
1688,toy_poodle,836989968035819520,1488406933,iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern.  someone lower him ,Mookie,0,0,0,0,13709,2563,1.2
